compound.dt50.sediment,compound.dt50.soil,compound.dt50.surfaceWater,compound.dt50.system,compound.freundlich,compound.henry,compound.koc,compound.molarMass,compound.name,compound.plant_uptake,compound.reference_temperature,compound.vapor_pressure,compound.water_solubility,gap.application_dates.0,gap.application_dates.1,gap.arguments.apply_every_n_years,gap.arguments.interval,gap.arguments.modelCrop,gap.arguments.name,gap.arguments.number_of_applications,gap.arguments.rate,gap.arguments.time_in_year,gap.converted_rates.0,gap.converted_rates.1,gap.type,gap.yearly_application_on_soil,scenario,0.compound_pec,0.compound_name
6.0,56.5,6.0,6.0,0.826,0.0288,1104.0,300.0,Compound 6297410531007099949,0.0,20.0,5e-06,0.052,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 6297410531007099949
6.0,0.5,6.0,6.0,0.9,0.00165,250.0,300.0,Compound -3734942538980867394,0.0,20.0,0.038,6930.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -3734942538980867394
6.0,28.0,6.0,6.0,1.0,4.42,104491.0,300.0,Compound 5203358359761444828,0.0,20.0,2.8e-05,0.0019,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 5203358359761444828
6.0,0.69,6.0,6.0,1.16,1.94,1778.0,300.0,Compound -4548954733233166815,0.0,20.0,0.013,2.06,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,4.953853149237939e-15,Compound -4548954733233166815
6.0,102.2,6.0,6.0,1.0,5340.0,236610.0,300.0,Compound -1965758089908612942,0.0,20.0,0.018,0.001,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,8.29123442540042e-14,Compound -1965758089908612942
6.0,44.1,6.0,6.0,1.0,72000.0,668.0,300.0,Compound 7470732625610476637,0.0,20.0,0.024,0.0001,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,5.7545659422247444e-05,Compound 7470732625610476637
6.0,2.5,6.0,6.0,1.0,3.87e-05,1100.0,300.0,Compound 1440700102934636163,0.0,20.0,1.2e-06,9.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 1440700102934636163
6.0,1.0,6.0,6.0,1.0,4320000.0,39.0,300.0,Compound -611579831858635976,0.0,20.0,190000000.0,13200.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,7.825633585859048e-08,Compound -611579831858635976
6.0,1.04,6.0,6.0,0.98,0.000947,302.0,300.0,Compound 1505911494621509418,0.0,20.0,0.12,38000.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 1505911494621509418
6.0,679.0,6.0,6.0,0.82,0.0248,872.0,300.0,Compound -6907996100438148896,0.0,20.0,0.004,48.3,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -6907996100438148896
6.0,55.4,6.0,6.0,0.902,19.8,5363.0,300.0,Compound -8332442954288383497,0.0,20.0,0.042,0.637,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -8332442954288383497
6.0,1949.0,6.0,6.0,1.0,750.0,46391.0,300.0,Compound -1491774040053540374,0.0,20.0,0.77,0.308,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.0944990683711367e-09,Compound -1491774040053540374
6.0,0.8,6.0,6.0,1.0,0.242,200.0,300.0,Compound -1268840839943045932,0.0,20.0,0.0042,5.2,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.8815537157327893e-20,Compound -1268840839943045932
6.0,16.0,6.0,6.0,0.814,1.37,300.0,300.0,Compound -2684340251894084913,0.0,20.0,0.042,9.1,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -2684340251894084913
6.0,0.28,6.0,6.0,0.8,0.0448,99.4,300.0,Compound -5472333962076069132,0.0,20.0,0.02,134.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -5472333962076069132
6.0,1.0,6.0,6.0,1.079,0.0737,866.0,300.0,Compound 2974078874981612582,0.0,20.0,0.0072,29.3,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.5393875534491656e-16,Compound 2974078874981612582
6.0,597.0,6.0,6.0,0.95,2.15e-06,362.0,300.0,Compound 5485439068020377322,0.0,20.0,6.3e-09,0.88,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,4.040764927032997,Compound 5485439068020377322
6.0,40.0,6.0,6.0,1.0,0.454,470.0,300.0,Compound 8982540171192165119,0.0,20.0,0.053,35.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.8994137611848194e-06,Compound 8982540171192165119
6.0,37.0,6.0,6.0,1.0,1.1,680.0,300.0,Compound 5191950977193434600,0.0,20.0,0.53,145.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.8244090802250517e-08,Compound 5191950977193434600
6.0,43.1,6.0,6.0,0.845,7.11e-07,120.0,300.0,Compound -4824840828810610855,0.0,20.0,1e-06,422.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,5.665541542050246e-10,Compound -4824840828810610855
6.0,20.0,6.0,6.0,1.0,3.6,2810.0,300.0,Compound -930341043131513840,0.0,20.0,0.12,10.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,2.3090418221087765e-20,Compound -930341043131513840
6.0,47.3,6.0,6.0,1.0,11.0,75766.0,300.0,Compound -3057457874569911445,0.0,20.0,0.48,13.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -3057457874569911445
6.0,3.53,6.0,6.0,0.9,28.1,2632.0,300.0,Compound 7616998771625607212,0.0,20.0,0.076,0.81,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 7616998771625607212
6.0,13.1,6.0,6.0,0.81,65.5,470.0,300.0,Compound 4790048372663177544,0.0,20.0,24.0,110.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 4790048372663177544
6.0,386.0,6.0,6.0,0.92,409.0,5509.0,300.0,Compound 4930167896559294348,0.0,20.0,1.4,1.05,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,6.619450326260749e-12,Compound 4930167896559294348
6.0,12.5,6.0,6.0,0.96,328.0,4645.0,300.0,Compound -7142261032374288690,0.0,20.0,3.0,2.74,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -7142261032374288690
6.0,59.0,6.0,6.0,0.947,300.0,2963.0,300.0,Compound -7462997682837496459,0.0,20.0,0.21,0.21,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,4.91100459258662e-13,Compound -7462997682837496459
6.0,2.0,6.0,6.0,1.0,0.122,1150.0,300.0,Compound 5928435814349753509,0.0,20.0,0.013,32.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 5928435814349753509
6.0,132.0,6.0,6.0,0.935,3.26,226.0,300.0,Compound 2625541793925976143,0.0,20.0,0.0087,0.8,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0015937819387797235,Compound 2625541793925976143
6.0,93.6,6.0,6.0,0.97,41.9,6850.0,300.0,Compound 5656735232001347265,0.0,20.0,8.1,58.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 5656735232001347265
6.0,20.0,6.0,6.0,1.0,0.00075,20.0,300.0,Compound 8323605115229566581,0.0,20.0,0.01,4000.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.16334357540477673,Compound 8323605115229566581
6.0,1.9,6.0,6.0,1.0,4.04e-08,55.0,300.0,Compound 3146477395036513975,0.0,20.0,3.6e-07,2700.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,7.521720565447824e-12,Compound 3146477395036513975
6.0,5.3,6.0,6.0,0.922,2.3e-07,65.3,300.0,Compound 7212715211162374148,0.0,20.0,2.2e-07,288.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,3.6293171792857576e-13,Compound 7212715211162374148
6.0,22.6,6.0,6.0,0.9,6.68,300.0,300.0,Compound 3080966573649249923,0.0,20.0,27.0,1212.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 3080966573649249923
6.0,23.2,6.0,6.0,1.0,5.2e-11,5.0,300.0,Compound -1554336591565805541,0.0,20.0,1.4e-09,7850.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.8465073857750152,Compound -1554336591565805541
6.0,1.75,6.0,6.0,1.0,2.7,9856.0,300.0,Compound -8589998422909078676,0.0,20.0,0.0053,0.59,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -8589998422909078676
6.0,15.0,6.0,6.0,1.0,6.52e-11,30.0,300.0,Compound 3449473262684183547,0.0,20.0,4e-11,184.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.02521892115942239,Compound 3449473262684183547
6.0,545.0,6.0,6.0,0.829,2.47e-08,123.0,300.0,Compound 3228932518101481975,0.0,20.0,2.8e-08,340.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,10.559857397633781,Compound 3228932518101481975
6.0,0.1,6.0,6.0,1.0,0.000593,12000.0,300.0,Compound 561328574135603078,0.0,20.0,1e-06,0.506,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 561328574135603078
6.0,0.1,6.0,6.0,1.0,4.17e-13,1.0,300.0,Compound 2928683329519789614,0.0,20.0,1e-10,72000.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,9.552357741992467e-17,Compound 2928683329519789614
6.0,0.1,6.0,6.0,1.0,0.03,1.0,300.0,Compound -985323536432652184,0.0,20.0,1e-10,0.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,6.885803585680495e-17,Compound -985323536432652184
6.0,0.1,6.0,6.0,1.0,0.00252,1000.0,300.0,Compound 6150761805221923372,0.0,20.0,1e-05,1.19,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 6150761805221923372
6.0,0.1,6.0,6.0,1.0,2.98e-08,9500.0,300.0,Compound 1168875924058425516,0.0,20.0,3.4e-10,3.42,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 1168875924058425516
6.0,89.0,6.0,6.0,1.0,0.000255,453.0,300.0,Compound 7855484846826766641,0.0,20.0,8.5e-06,10.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.004636215871403532,Compound 7855484846826766641
6.0,1.4,6.0,6.0,1.0,0.273,4.4,300.0,Compound 6153748451021798862,0.0,20.0,510.0,560000.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,7.174585636632187e-09,Compound 6153748451021798862
6.0,16.0,6.0,6.0,1.0,0.000374,190.0,300.0,Compound -7632313500709216760,0.0,20.0,0.00021,171.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,5.105694305694306e-06,Compound -7632313500709216760
6.0,34.4,6.0,6.0,0.93,1.08e-10,241.0,300.0,Compound -4959451159667174941,0.0,20.0,5.1e-12,14.2,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,9.391176498087946e-08,Compound -4959451159667174941
6.0,29.0,6.0,6.0,1.0,0.0525,358.0,300.0,Compound -1026050941948067180,0.0,20.0,0.0084,48.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,3.0685353630074183e-06,Compound -1026050941948067180
6.0,30.0,6.0,6.0,1.0,3320.0,272.0,300.0,Compound -4995687199714251657,0.0,20.0,830.0,75.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0002876927021633325,Compound -4995687199714251657
6.0,0.65,6.0,6.0,1.0,0.0566,59.0,300.0,Compound 7388909099940428126,0.0,20.0,0.01,53.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,8.845855667578984e-15,Compound 7388909099940428126
6.0,8.8,6.0,6.0,1.0,63.0,173900.0,300.0,Compound 1965648442294218895,0.0,20.0,0.0059,0.0281,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 1965648442294218895
6.0,51.0,6.0,6.0,1.1,13.6,123930.0,300.0,Compound -6250916750915670910,0.0,20.0,0.0003,0.0066,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,2.1977107734577628e-17,Compound -6250916750915670910
6.0,0.71,6.0,6.0,0.822,0.00333,186.0,300.0,Compound -3988725863610647348,0.0,20.0,0.002,180.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -3988725863610647348
6.0,0.2,6.0,6.0,0.878,36.1,5247.0,300.0,Compound 7274083649391027729,0.0,20.0,0.053,0.44,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 7274083649391027729
6.0,57.0,6.0,6.0,1.0,7.5e-05,180000.0,300.0,Compound 7501299702545427859,0.0,20.0,1e-09,0.004,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 7501299702545427859
6.0,50.0,6.0,6.0,1.0,0.345,4365.0,300.0,Compound 168316739086022995,0.0,20.0,0.0011,1.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.3867974168329048e-17,Compound 168316739086022995
6.0,22.1,6.0,6.0,1.0,226.0,307558.0,300.0,Compound -6366031996148066870,0.0,20.0,0.0068,0.009,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -6366031996148066870
6.0,30.0,6.0,6.0,1.0,8.11e-06,1.0,300.0,Compound 1637929548792188654,0.0,20.0,0.017,629000.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,2.246703017377542,Compound 1637929548792188654
6.0,0.52,6.0,6.0,0.838,0.0943,10.0,300.0,Compound -6946578125874426622,0.0,20.0,1.1,3500.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -6946578125874426622
6.0,28.2,6.0,6.0,0.93,18.6,10240000.0,300.0,Compound 1324861248972817085,0.0,20.0,1.2e-05,0.0002,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 1324861248972817085
6.0,2.7,6.0,6.0,1.0,0.545,90.0,300.0,Compound 5747212888173569765,0.0,20.0,40.0,22000.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,9.921118864216733e-13,Compound 5747212888173569765
6.0,170.0,6.0,6.0,1.0,1.38,110.0,300.0,Compound -1732906132089942542,0.0,20.0,12.0,2700.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.39233557027135035,Compound -1732906132089942542
6.0,9.0,6.0,6.0,1.0,0.0672,150.0,300.0,Compound -2569242237448626593,0.0,20.0,0.13,580.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.0010587757630552e-07,Compound -2569242237448626593
6.0,1.2,6.0,6.0,1.22,0.0525,8710.0,300.0,Compound 6498008805553506747,0.0,20.0,0.0007,3.98,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.5568209442030065e-14,Compound 6498008805553506747
6.0,9.1,6.0,6.0,0.86,59.9,609.0,300.0,Compound -6780137326423892468,0.0,20.0,12.0,60.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -6780137326423892468
6.0,24.15,6.0,6.0,0.844,0.00198,257.0,300.0,Compound 9115353888580979428,0.0,20.0,0.00014,21.2,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 9115353888580979428
6.0,2.5,6.0,6.0,1.0,8.75,1100.0,300.0,Compound -8076096286568377270,0.0,20.0,0.038,1.3,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -8076096286568377270
6.0,14.0,6.0,6.0,0.87,0.00857,74.0,300.0,Compound -4692917191349090521,0.0,20.0,0.01,350.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.6842193094625277e-15,Compound -4692917191349090521
6.0,12.0,6.0,6.0,0.8,0.025,44.0,300.0,Compound -7613570619281447964,0.0,20.0,0.056,672.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -7613570619281447964
6.0,2.0,6.0,6.0,1.0,35.0,50.0,300.0,Compound 3782692791193769497,0.0,20.0,2100.0,18000.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.1086261083518882e-12,Compound 3782692791193769497
6.0,45.0,6.0,6.0,1.0,93.8,6064.0,300.0,Compound -7589938049176712102,0.0,20.0,0.25,0.8,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.3576146965615659e-15,Compound -7589938049176712102
6.0,2000.0,6.0,6.0,1.0,14700000.0,1478.0,300.0,Compound -4339897573709210049,0.0,20.0,1300000.0,26.5,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,4.337632621023234e-07,Compound -4339897573709210049
6.0,2000.0,6.0,6.0,0.95,51.4,12000.0,300.0,Compound 804370674742298588,0.0,20.0,0.024,0.14,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 804370674742298588
6.0,439.0,6.0,6.0,1.0,3.35e-06,170700.0,300.0,Compound 5593173863846651537,0.0,20.0,1.9e-08,1.7,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 5593173863846651537
6.0,100.0,6.0,6.0,1.39,3.92e-06,30000.0,300.0,Compound 6784928112456786091,0.0,20.0,0.01,765000.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.002137745926571093,Compound 6784928112456786091
6.0,635.0,6.0,6.0,1.0,10.2,54000000.0,300.0,Compound 6064995197272978910,0.0,20.0,0.013,0.392,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 6064995197272978910
6.0,94.5,6.0,6.0,0.87,25.5,5504.0,300.0,Compound -8299763772226234625,0.0,20.0,0.0043,0.05,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -8299763772226234625
6.0,35.93,6.0,6.0,0.95,7.36e-06,99.0,300.0,Compound -9161216170070916096,0.0,20.0,8.1e-05,3300.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.007318603818766946,Compound -9161216170070916096
6.0,431.0,6.0,6.0,1.02,0.0083,2.0,300.0,Compound 3378112512672454755,0.0,20.0,0.051,1843.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,25.021452121753576,Compound 3378112512672454755
6.0,3.3,6.0,6.0,1.0,422000.0,35.0,300.0,Compound 6077749494267262409,0.0,20.0,3800000.0,2702.0,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,3.598704935498216e-06,Compound 6077749494267262409
6.0,30.0,6.0,6.0,1.0,131.0,4000.0,300.0,Compound -3357010292445340049,0.0,20.0,0.48,1.1,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,3.807566678680844e-14,Compound -3357010292445340049
