combination.compound.dt50.sediment,combination.compound.dt50.soil,combination.compound.dt50.surfaceWater,combination.compound.dt50.system,combination.compound.freundlich,combination.compound.henry,combination.compound.koc,combination.compound.molarMass,combination.compound.name,combination.compound.plant_uptake,combination.compound.reference_temperature,combination.compound.vapor_pressure,combination.compound.water_solubility,combination.gap.arguments.apply_every_n_years,combination.gap.arguments.bbch,combination.gap.arguments.interval,combination.gap.arguments.modelCrop,combination.gap.arguments.name,combination.gap.arguments.number_of_applications,combination.gap.arguments.rate,combination.gap.arguments.season,combination.gap.type,combination.scenarios.0,0.compound_pec,0.compound_name
6.0,5000.0,6.0,6.0,1.0,3e-06,1000000.0,300.0,Compound 4141285845993482562,0.0,20.0,0.01,1000000.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 4141285845993482562
6.0,20.0,6.0,6.0,1.0,8.7,300.0,300.0,Compound -5593809097018409922,0.0,20.0,8.7,300.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -5593809097018409922
6.0,2.7,6.0,6.0,1.0,6070000.0,5000.0,300.0,Compound 971775228042744017,0.0,20.0,100000000.0,5000.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 971775228042744017
6.0,156.0,6.0,6.0,0.93,0.872,1753.0,300.0,Compound 8606568418543413152,0.0,20.0,5.1,1753.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 8606568418543413152
6.0,16.0,6.0,6.0,0.943,6.65e-05,189343.14,300.0,Compound -671714416102099220,0.0,20.0,0.042,189343.1364,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -671714416102099220
6.0,128.59,6.0,6.0,1.0,0.00308,4000.0,300.0,Compound 396111100904946193,0.0,20.0,0.041,4000.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 396111100904946193
6.0,20.9,6.0,6.0,0.89,1.22e-06,393.0,300.0,Compound -9160467037693379424,0.0,20.0,1.6e-06,393.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -9160467037693379424
6.0,136.96,6.0,6.0,1.0,0.0002,3200.0,300.0,Compound 6434609696982743867,0.0,20.0,0.0021,3200.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 6434609696982743867
6.0,0.4,6.0,6.0,1.0,2930000000.0,3.0,300.0,Compound 7444936909282691252,0.0,20.0,29000000.0,3.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 7444936909282691252
6.0,90.77,6.0,6.0,1.0,518.0,1179677.21,300.0,Compound -980856891764548939,0.0,20.0,2000000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -980856891764548939
6.0,22.49,6.0,6.0,1.0,0.952,1888.0,300.0,Compound 4126236507752042905,0.0,20.0,6.0,1888.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 4126236507752042905
6.0,21.9,6.0,6.0,1.0,0.108,889.0,300.0,Compound 2552581290692919171,0.0,20.0,0.32,889.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 2552581290692919171
6.0,117.0,6.0,6.0,0.95,6940000.0,321.0,300.0,Compound 1697420885239273392,0.0,20.0,7400000.0,321.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 1697420885239273392
6.0,1.28,6.0,6.0,1.09,0.451,300544.58,300.0,Compound -6428455422816384197,0.0,20.0,450.0,300544.5762,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -6428455422816384197
6.0,139.58,6.0,6.0,1.0,0.00029,13440.0,300.0,Compound 2047273770177241587,0.0,20.0,0.013,13440.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 2047273770177241587
6.0,122.4,6.0,6.0,1.0,9.09e-06,181497.84,300.0,Compound 183386236070062640,0.0,20.0,0.0055,181497.8396,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 183386236070062640
6.0,248.11,6.0,6.0,1.0,589.0,189343.04,300.0,Compound 7114715154578600675,0.0,20.0,370000.0,189343.0355,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 7114715154578600675
6.0,0.1,6.0,6.0,1.0,-9.67e-14,-310258.36,300.0,Compound 1167739393505386011,0.0,20.0,1e-10,-310258.3636,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 1167739393505386011
6.0,1.7,6.0,6.0,0.9,-1.67e-05,-184255.14,300.0,Compound -5422860055425742480,0.0,20.0,0.01,-184255.1388,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -5422860055425742480
6.0,117.2,6.0,6.0,0.816,0.000334,328757.18,300.0,Compound 2966747162422503286,0.0,20.0,0.37,328757.1831,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 2966747162422503286
6.0,33.2,6.0,6.0,0.7,2.81,20.3,300.0,Compound -8146632946676945172,0.0,20.0,0.19,20.3,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -8146632946676945172
6.0,50.14,6.0,6.0,1.0,0.000867,1.0,300.0,Compound -3566517937170329665,0.0,20.0,2.9e-06,1.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -3566517937170329665
6.0,2.37,6.0,6.0,1.06,-3.61e-15,-83146.88,300.0,Compound 2354331594808125209,0.0,20.0,1e-12,-83146.8779,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 2354331594808125209
6.0,64.38,6.0,6.0,0.86,445.0,1179677.21,300.0,Compound -5727957426445668350,0.0,20.0,1700000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -5727957426445668350
6.0,1.0,6.0,6.0,1.0,0.0588,25.0,300.0,Compound 2021120651871533721,0.0,20.0,0.0049,25.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 2021120651871533721
6.0,26.1,6.0,6.0,0.86,16.0,1.5,300.0,Compound -2428413431723678849,0.0,20.0,0.08,1.5,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -2428413431723678849
6.0,0.1,6.0,6.0,1.0,3e-08,1.0,300.0,Compound -5711148193008091475,0.0,20.0,1e-10,1.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -5711148193008091475
6.0,4.76,6.0,6.0,1.0,6.9,100.0,300.0,Compound 3567068770189058877,0.0,20.0,2.3,100.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 3567068770189058877
6.0,1.5,6.0,6.0,1.0,174.0,509317.87,300.0,Compound 7356791095501091614,0.0,20.0,300000.0,509317.8674,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 7356791095501091614
6.0,2.5,6.0,6.0,1.0,90.2,588313.17,300.0,Compound 1157938710683661779,0.0,20.0,180000.0,588313.1668,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 1157938710683661779
6.0,14.4,6.0,6.0,1.09,0.133,29.3,300.0,Compound -1922218841157829069,0.0,20.0,0.013,29.3,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -1922218841157829069
6.0,34.0,6.0,6.0,1.0,12000000000.0,5.0,300.0,Compound -5973353043130158043,0.0,20.0,200000000.0,5.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -5973353043130158043
6.0,88.02,6.0,6.0,1.0,3.05e-07,1179677.21,300.0,Compound 5945397285874428698,0.0,20.0,0.0012,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 5945397285874428698
6.0,458.0,6.0,6.0,0.86,8.38e-05,189048.27,300.0,Compound 7747711197397425721,0.0,20.0,0.053,189048.2663,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 7747711197397425721
6.0,113.62,6.0,6.0,1.0,4.0,142553.98,300.0,Compound -5846509651307919079,0.0,20.0,1900.0,142553.9774,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -5846509651307919079
6.0,69.0,6.0,6.0,1.0,0.648,502264.72,300.0,Compound 7848723955288329470,0.0,20.0,1100.0,502264.7157,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 7848723955288329470
6.0,11.0,6.0,6.0,0.94,-2.16e-05,-180480.37,300.0,Compound -7622695340659631053,0.0,20.0,0.013,-180480.3718,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -7622695340659631053
6.0,27.51,6.0,6.0,1.0,9.41e-05,17275.0,300.0,Compound -9130620247940854233,0.0,20.0,0.0054,17275.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -9130620247940854233
6.0,2.5,6.0,6.0,0.986,3.66e-05,100000.0,300.0,Compound 5059690040570481716,0.0,20.0,0.012,100000.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 5059690040570481716
6.0,15.2,6.0,6.0,0.86,8.4e-05,188731.45,300.0,Compound 724641841765302033,0.0,20.0,0.053,188731.4547,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 724641841765302033
6.0,30.0,6.0,6.0,1.0,7.2,374.0,300.0,Compound -7400542590943883731,0.0,20.0,9.0,374.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -7400542590943883731
6.0,134.76,6.0,6.0,1.0,1.62,2400.0,300.0,Compound -8977517914925302346,0.0,20.0,13.0,2400.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -8977517914925302346
6.0,7.72,6.0,6.0,1.0,-73900.0,-173427.22,300.0,Compound 3569580569899036634,0.0,20.0,43000000.0,-173427.2201,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 3569580569899036634
6.0,40.59,6.0,6.0,1.0,1120000000.0,6.0,300.0,Compound 608911839264276328,0.0,20.0,22000000.0,6.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 608911839264276328
6.0,93.6,6.0,6.0,0.97,0.355,6850.0,300.0,Compound -8999195700922001464,0.0,20.0,8.1,6850.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -8999195700922001464
6.0,406.0,6.0,6.0,0.94,19200000.0,83.0,300.0,Compound 4409266024331973678,0.0,20.0,5300000.0,83.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 4409266024331973678
6.0,12.4,6.0,6.0,0.884,453.0,1179677.21,300.0,Compound 7546957966467638214,0.0,20.0,1800000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 7546957966467638214
6.0,102.5,6.0,6.0,1.0,2580000.0,1299.0,300.0,Compound 6671138477293369160,0.0,20.0,11000000.0,1299.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 6671138477293369160
6.0,2.2,6.0,6.0,1.0,461.0,1179677.21,300.0,Compound 325859984581991163,0.0,20.0,1800000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 325859984581991163
6.0,4.2,6.0,6.0,1.0,461.0,1179677.21,300.0,Compound -6440586409532274776,0.0,20.0,1800000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -6440586409532274776
6.0,18.81,6.0,6.0,0.917,2.22,27.0,300.0,Compound 8044288425052413421,0.0,20.0,0.2,27.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 8044288425052413421
6.0,0.95,6.0,6.0,0.8,414.0,1179677.21,300.0,Compound -2323452612509063616,0.0,20.0,1600000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -2323452612509063616
6.0,88.02,6.0,6.0,1.0,0.000159,1179677.21,300.0,Compound 6348122601780046463,0.0,20.0,0.62,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 6348122601780046463
6.0,90.77,6.0,6.0,1.0,518.0,1179677.21,300.0,Compound -980856891764548939,0.0,20.0,2000000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -980856891764548939
6.0,17.8,6.0,6.0,1.0,1.59,1000.0,300.0,Compound -241677308152764887,0.0,20.0,5.3,1000.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -241677308152764887
6.0,1.07,6.0,6.0,0.85,8.95,450.0,300.0,Compound 1760796522420340849,0.0,20.0,13.0,450.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 1760796522420340849
6.0,41.3,6.0,6.0,0.66,0.0407,206.4,300.0,Compound 3914894351747629170,0.0,20.0,0.028,206.4,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 3914894351747629170
6.0,3.7,6.0,6.0,0.771,0.0307,72022.46,300.0,Compound 5642614095821519152,0.0,20.0,7.4,72022.4601,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 5642614095821519152
6.0,88.02,6.0,6.0,1.0,175.0,1179677.21,300.0,Compound 3570843418650761499,0.0,20.0,690000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 3570843418650761499
6.0,117.52,6.0,6.0,1.0,0.000214,3.1,300.0,Compound -8641834505681398932,0.0,20.0,2.2e-06,3.1,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -8641834505681398932
6.0,88.3,6.0,6.0,0.851,0.00855,2034.0,300.0,Compound 2613695381972231947,0.0,20.0,0.058,2034.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 2613695381972231947
6.0,18.6,6.0,6.0,0.94,121000000.0,13.3,300.0,Compound -8401872700651205163,0.0,20.0,5400000.0,13.3,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -8401872700651205163
6.0,7.6,6.0,6.0,0.93,0.000774,340042.23,300.0,Compound 7226757664264937059,0.0,20.0,0.88,340042.2259,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 7226757664264937059
6.0,109.0,6.0,6.0,0.99,92700000.0,30.0,300.0,Compound 6721354339439744385,0.0,20.0,9300000.0,30.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 6721354339439744385
6.0,0.1,6.0,6.0,1.0,2.5e-08,12000.0,300.0,Compound -1305976022175067903,0.0,20.0,1e-06,12000.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -1305976022175067903
6.0,18.0,6.0,6.0,1.0,6.12e-05,7211.0,300.0,Compound -4233650840950372738,0.0,20.0,0.0015,7211.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -4233650840950372738
6.0,27.8,6.0,6.0,0.9,-9.93e-12,-84557.51,300.0,Compound 1077731671415393813,0.0,20.0,2.8e-09,-84557.5083,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 1077731671415393813
6.0,90.77,6.0,6.0,1.0,518.0,1179677.21,300.0,Compound -980856891764548939,0.0,20.0,2000000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -980856891764548939
6.0,328.0,6.0,6.0,0.82,19.3,15.8,300.0,Compound -7272682859338767952,0.0,20.0,1.0,15.8,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -7272682859338767952
6.0,22.51,6.0,6.0,1.0,0.0122,3262.0,300.0,Compound 1666182432240030725,0.0,20.0,0.13,3262.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 1666182432240030725
6.0,15.87,6.0,6.0,1.0,0.000332,1445976.42,300.0,Compound -3634681912153922179,0.0,20.0,1.6,1445976.4171,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -3634681912153922179
6.0,16.0,6.0,6.0,0.87,22.9,108.0,300.0,Compound -6983279117037719873,0.0,20.0,8.3,108.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -6983279117037719873
6.0,170.0,6.0,6.0,1.0,33.9,110.0,300.0,Compound 5745999379489624877,0.0,20.0,12.0,110.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 5745999379489624877
6.0,57.31,6.0,6.0,0.93,-5.1e-06,-205871.72,300.0,Compound 7596159899270290418,0.0,20.0,0.0035,-205871.718,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 7596159899270290418
6.0,90.77,6.0,6.0,1.0,518.0,1179677.21,300.0,Compound -980856891764548939,0.0,20.0,2000000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -980856891764548939
6.0,3.53,6.0,6.0,1.0,399.0,17.0,300.0,Compound 3398885526838150425,0.0,20.0,23.0,17.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 3398885526838150425
6.0,40.0,6.0,6.0,1.0,20.2,1660.0,300.0,Compound 8046239068951770462,0.0,20.0,110.0,1660.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 8046239068951770462
6.0,2.85,6.0,6.0,0.774,1.68e-08,189084.24,300.0,Compound -7905782710285387580,0.0,20.0,1.1e-05,189084.2438,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -7905782710285387580
6.0,111.64,6.0,6.0,1.0,40600.0,5000.0,300.0,Compound 7410352035780896398,0.0,20.0,680000.0,5000.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 7410352035780896398
6.0,115.0,6.0,6.0,1.0,0.103,189104.78,300.0,Compound -112114288718541144,0.0,20.0,65.0,189104.7788,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -112114288718541144
6.0,90.77,6.0,6.0,1.0,518.0,1179677.21,300.0,Compound -980856891764548939,0.0,20.0,2000000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -980856891764548939
6.0,13.9,6.0,6.0,0.79,2.1e-13,1179677.21,300.0,Compound 5720150414994818230,0.0,20.0,8.2e-10,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 5720150414994818230
6.0,23.0,6.0,6.0,0.858,0.0462,13.0,300.0,Compound 5098423450096297359,0.0,20.0,0.002,13.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 5098423450096297359
6.0,49.7,6.0,6.0,0.92,5.12e-05,416216.26,300.0,Compound -458528641033769090,0.0,20.0,0.071,416216.2645,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -458528641033769090
6.0,0.32,6.0,6.0,1.0,6.62e-07,1949.0,300.0,Compound 83758823726178633,0.0,20.0,4.3e-06,1949.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 83758823726178633
6.0,242.36,6.0,6.0,1.0,123000000.0,2.2,300.0,Compound -8538313523411204249,0.0,20.0,900000.0,2.2,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -8538313523411204249
6.0,26.7,6.0,6.0,1.0,4.85e-05,80486.24,300.0,Compound 3273685896283982557,0.0,20.0,0.013,80486.2422,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 3273685896283982557
6.0,2.7,6.0,6.0,1.0,6070000.0,5000.0,300.0,Compound 971775228042744017,0.0,20.0,100000000.0,5000.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 971775228042744017
6.0,0.5,6.0,6.0,0.9,0.0457,250.0,300.0,Compound 8021227113451466436,0.0,20.0,0.038,250.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 8021227113451466436
6.0,0.11,6.0,6.0,1.0,-17100.0,-71861.84,300.0,Compound 2824422993574058964,0.0,20.0,4100000.0,-71861.8352,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 2824422993574058964
6.0,23.2,6.0,6.0,1.0,3.96e-06,28.0,300.0,Compound -909588588899003089,0.0,20.0,3.7e-07,28.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -909588588899003089
6.0,72.04,6.0,6.0,1.0,1.77e-05,249761.88,300.0,Compound -4540645659556404176,0.0,20.0,0.015,249761.8837,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -4540645659556404176
6.0,0.2,6.0,6.0,1.0,6.08e-06,365.0,300.0,Compound -4630024830645970570,0.0,20.0,7.4e-06,365.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -4630024830645970570
6.0,23.0,6.0,6.0,1.0,-5.14e-08,-466838.33,300.0,Compound -8568359776954670750,0.0,20.0,8e-05,-466838.3321,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -8568359776954670750
6.0,27.0,6.0,6.0,1.0,0.347,2013.0,300.0,Compound 8422691330924493009,0.0,20.0,2.3,2013.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 8422691330924493009
6.0,48.84,6.0,6.0,1.0,-84200.0,-80394.74,300.0,Compound 8164208192399543040,0.0,20.0,23000000.0,-80394.7425,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 8164208192399543040
6.0,31.09,6.0,6.0,1.0,316.0,551636.78,300.0,Compound 91215112457272628,0.0,20.0,580000.0,551636.7778,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 91215112457272628
6.0,90.77,6.0,6.0,1.0,518.0,1179677.21,300.0,Compound -980856891764548939,0.0,20.0,2000000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -980856891764548939
6.0,35.0,6.0,6.0,1.0,0.576,6250.0,300.0,Compound -903694458276045181,0.0,20.0,12.0,6250.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -903694458276045181
6.0,50.14,6.0,6.0,1.0,725.0,60.0,300.0,Compound -7691004548881698880,0.0,20.0,140.0,60.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -7691004548881698880
6.0,56.26,6.0,6.0,1.0,4150000.0,123.0,300.0,Compound 3134591118276949213,0.0,20.0,1700000.0,123.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 3134591118276949213
6.0,29.4,6.0,6.0,0.93,460.0,1179677.21,300.0,Compound -8399116735162168205,0.0,20.0,1800000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -8399116735162168205
6.0,2.3,6.0,6.0,1.0,0.00191,209.0,300.0,Compound -7922066132338690777,0.0,20.0,0.0013,209.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -7922066132338690777
6.0,172.57,6.0,6.0,1.0,12400.0,77664.98,300.0,Compound -7351353069144800795,0.0,20.0,3200000.0,77664.9815,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -7351353069144800795
6.0,56.3,6.0,6.0,0.84,5.52e-06,445839.5,300.0,Compound -54819363005265418,0.0,20.0,0.0082,445839.5018,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -54819363005265418
6.0,170.4,6.0,6.0,0.85,88.7,45.0,300.0,Compound -2434708973407427309,0.0,20.0,13.0,45.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -2434708973407427309
6.0,50.0,6.0,6.0,1.0,7.9e-05,4365.0,300.0,Compound -6290303474375859642,0.0,20.0,0.0011,4365.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -6290303474375859642
6.0,72.7,6.0,6.0,1.0,2030000000.0,10.0,300.0,Compound 7158083005698688700,0.0,20.0,68000000.0,10.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 7158083005698688700
6.0,8.8,6.0,6.0,1.0,1.02e-05,173900.0,300.0,Compound 4550643543944287553,0.0,20.0,0.0059,173900.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 4550643543944287553
6.0,0.39,6.0,6.0,1.29,0.0249,32524.81,300.0,Compound 3774266646299245829,0.0,20.0,2.7,32524.8104,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 3774266646299245829
6.0,530.17,6.0,6.0,1.0,1990.0,151017.76,300.0,Compound -4881684904289548276,0.0,20.0,1000000.0,151017.7595,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -4881684904289548276
6.0,0.53,6.0,6.0,1.0,0.781,278.0,300.0,Compound 5917657358558575613,0.0,20.0,0.72,278.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 5917657358558575613
6.0,76.37,6.0,6.0,1.0,0.0286,154.0,300.0,Compound -5334690500530688579,0.0,20.0,0.015,154.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -5334690500530688579
6.0,90.77,6.0,6.0,1.0,518.0,1179677.21,300.0,Compound -980856891764548939,0.0,20.0,2000000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -980856891764548939
6.0,15.7,6.0,6.0,1.0,0.0922,464177.7,300.0,Compound -3877305540360387826,0.0,20.0,140.0,464177.6963,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -3877305540360387826
6.0,7.81,6.0,6.0,1.0,-43.0,-210385.74,300.0,Compound -398114872535801598,0.0,20.0,30000.0,-210385.7351,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -398114872535801598
6.0,90.77,6.0,6.0,1.0,518.0,1179677.21,300.0,Compound -980856891764548939,0.0,20.0,2000000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -980856891764548939
6.0,8.2,6.0,6.0,0.91,-1.96e-07,-337060.34,300.0,Compound -8409563536275950432,0.0,20.0,0.00022,-337060.3402,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -8409563536275950432
6.0,1.39,6.0,6.0,0.932,5.5e-05,28.3,300.0,Compound 1141073986969178550,0.0,20.0,5.2e-06,28.3,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 1141073986969178550
6.0,60.0,6.0,6.0,1.0,0.102,646.0,300.0,Compound 2064323133078121479,0.0,20.0,0.22,646.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 2064323133078121479
6.0,3.01,6.0,6.0,0.816,12.8,47.5,300.0,Compound -639855945367059215,0.0,20.0,2.0,47.5,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -639855945367059215
