0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.4261249084907561e-11,Compound -1822546952006074027
6.0,67.5,6.0,6.0,0.95616,0.00475,150.53,300.0,Compound 8423834477674288352,0.0,20.0,0.013,791.4993,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.046747103868054196,Compound 8423834477674288352
6.0,173.36,6.0,6.0,0.9848,1.47e-06,11.32,300.0,Compound -20633039370851410,0.0,20.0,0.00016,32507.2592,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,25.98017098302377,Compound -20633039370851410
6.0,85.47,6.0,6.0,0.97442,0.00541,8664.31,300.0,Compound 6070868909833487895,0.0,20.0,7e-05,3.8612,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 6070868909833487895
6.0,36.81,6.0,6.0,0.99661,0.143,115.14,300.0,Compound -2013494102546533994,0.0,20.0,0.8,1669.1919,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.007118054301556804,Compound -2013494102546533994
6.0,39.35,6.0,6.0,0.97727,0.00562,816.76,300.0,Compound 5830087107377291262,0.0,20.0,0.0016,82.7416,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,2.692166745218906e-10,Compound 5830087107377291262
6.0,30.18,6.0,6.0,0.91697,4810.0,1006.9,300.0,Compound 323488904239389657,0.0,20.0,450.0,27.7946,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,7.5474272356271175e-06,Compound 323488904239389657
6.0,11.02,6.0,6.0,0.92771,0.00647,72.54,300.0,Compound -3980809121543062359,0.0,20.0,1.6e-05,0.7393,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.1384970420236638e-07,Compound -3980809121543062359
6.0,64.75,6.0,6.0,0.91513,24100.0,4.47,300.0,Compound 3875556566409377335,0.0,20.0,250.0,3.1682,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.00018214746937502975,Compound 3875556566409377335
6.0,48.71,6.0,6.0,0.94735,7770.0,11.45,300.0,Compound 886738005432512070,0.0,20.0,41.0,1.5883,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0003961749184287815,Compound 886738005432512070
6.0,8.34,6.0,6.0,0.9284,0.156,4116.64,300.0,Compound -3969409670669640485,0.0,20.0,0.0026,4.9665,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -3969409670669640485
6.0,158.88,6.0,6.0,0.98055,0.0173,1428.23,300.0,Compound 6113789827757674806,0.0,20.0,0.0024,41.246,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,6.637397463630886e-07,Compound 6113789827757674806
